position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
117_102	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489765675475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"É melhor jair se acostumando"	2019-01-25T00:43:05+0000	1		
117_103	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489730780475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Luciete Ruiz  lamentável era vê-lo como um representante do povo.Já foi tarde e espero que ele uma vez na vida tenha palavra e não volte atrás!"	2019-01-25T00:29:29+0000	4		
117_104	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489791910475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Luciete Ruiz também acho, como eh possível um imbecil dese ser eleito varias vezes???? Lamentável!!!!"	2019-01-25T00:54:24+0000	0		
117_105	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489898645475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Fellipe Nicomedes lamentável que existam beócios como você aos montes."	2019-01-25T01:36:46+0000	1		
117_106	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161492029315475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Fellipe Nicomedes Um povo que ama Maluf, elege Frota, Dória, ratos 171 religiosos. Que tem um idiota que acredita que a terra e plana como chefe das relações internacionais... Nunca gostei muito da bichinha, mas ele foi eleito e se vcs têm motivos para se envergonhar o purpurina está bem no fim da lista... Sai um Anal Técnico a la Frota? Ou um Nazismo de Esquerda a La Olavete? Já agora um ensino a distância para aumentar a legião de jegues... Brasileiros pagando Mico no mundo para variar..."	2019-01-25T16:38:49+0000	0		
117_107	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489711275475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Lamentável termos chegado q este nível"	2019-01-25T00:20:08+0000	3		
117_108	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490100920475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"deputado Frota.....oi?   😁😁  https://cdn-images-1.medium.com/max/531/1*zUNCtY3c3-Plcc7mFY_vRQ.jpeg"	2019-01-25T02:46:50+0000	0		
117_109	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490214290475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Daniel Pinto não entendi a relação entre os assuntos, além disso, vc que dita as regras de etiqueta da democracia? Quem pode ou não ser eleito!? Existe um parlamentar negro e gay que sofreu um atentado e nada foi dito Fernando Holiday"	2019-01-25T03:41:46+0000	0		
117_110	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489732890475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Tem varios gays nas câmaras federal e estados não é verdade Kim Kataguiri e Mamaefalei?"	2019-01-25T00:30:22+0000	1		
117_111	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489717800475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"A sua mente também vai tarde, lá no século XIX."	2019-01-25T00:23:13+0000	1		
117_112	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489716495475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"JÁ VAI TARDE !"	2019-01-25T00:22:32+0000	6		
117_113	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489839110475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Bolsonaro já começou com melhorias 😂😂"	2019-01-25T01:14:14+0000	0		
117_114	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490517425475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Nem tentes vir para Angola."	2019-01-25T06:06:26+0000	0		
117_115	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489842055475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Paga logo a quem deve...Depois vai"	2019-01-25T01:15:33+0000	1		
117_116	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490574465475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Vá para Venezuela"	2019-01-25T06:30:19+0000	1		
117_117	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489923120475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Vira essa boca para lá!"	2019-01-25T01:44:44+0000	0		
117_118	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489926385475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Niccolò Paganini  brincadeira eu sabia que alguém iria se manifesta kkkk"	2019-01-25T01:45:57+0000	0		
117_119	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489868545475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Portugal te espera de braços abertos kkkkkkk"	2019-01-25T01:26:41+0000	0		
117_120	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490483230475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"desde que nao venha para Portugal"	2019-01-25T05:47:32+0000	1		
117_121	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489936310475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Acaba de ser noticiado que já chegou, e juntou-se a Mamadou Ba e Catarina Martins. É o fim."	2019-01-25T01:49:05+0000	0		
117_122	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489860510475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Espero que nao venha para portugal"	2019-01-25T01:22:56+0000	1		
117_123	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489978490475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"A ameaça q ele sofreu se chama Kid Bengala 🤣🤣🤣"	2019-01-25T02:05:36+0000	0		
117_124	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490168455475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Deputado gay ?? Nada à haver com a sexualidade dele. Ele está saindo do país por medo de ser investigado..."	2019-01-25T03:17:10+0000	0		
117_125	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490668590475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ele que vá para Arábia Saudita que lá tratam destes casos facilmente"	2019-01-25T07:36:45+0000	0		
117_126	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489806235475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ta fugindo da justiça isto sim"	2019-01-25T01:00:58+0000	1		
117_127	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490732780475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"O Presidente tá com depressão, só de saber disso 😂😁🤣"	2019-01-25T08:14:33+0000	0		
117_128	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491015115475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Já roubou o suficiente, agora faz-se de vitima e foge."	2019-01-25T10:39:30+0000	0		
117_129	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490368780475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Vem para a TVI e outras está na moda?"	2019-01-25T04:56:12+0000	0		
117_130	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490907615475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Vitimismo é o que mais há. Gosta de chamar atenção 🤮🤮🤮🤮"	2019-01-25T09:57:23+0000	0		
117_131	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490720050475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Excumalha dessa temos por cá muita fica bem lonje"	2019-01-25T08:05:02+0000	0		
117_132	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490300480475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Então vá viver na Venezuela 👌"	2019-01-25T04:20:29+0000	0		
117_133	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489921820475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Podes crer..."	2019-01-25T01:43:58+0000	0		
117_134	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489747490475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Imprensa falida moralmente."	2019-01-25T00:35:42+0000	3		
117_135	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489710410475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	Mártir?	2019-01-25T00:19:44+0000	0		
117_136	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489716530475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Demorou. .... Tchau"	2019-01-25T00:22:32+0000	2		
117_137	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491408660475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"O CM NÃO ESTÁ A FAZER O SEU TRABALHO...EIS A VERDADEIRA RAZÃO: http://www.conservadorismodobrasil.com.br/2019/01/a-possivel-ligacao-de-jean-wyllys-com-adelio-bispo.html"	2019-01-25T13:35:49+0000	0	share	http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.conservadorismodobrasil.com.br%2F2019%2F01%2Fa-possivel-ligacao-de-jean-wyllys-com-adelio-bispo.html&h=AT32TtsikEz1gl_3DteX9kQosnA-WPdFY-j0IjyXTugYo0eDjjsKZSjbbvyZ2HTS4x-9ZfKxxqM5OEEONa-QtNxUz-XJVcYQdAxvW98UuIzcRWXVazzbBPkRsc_E1AHb&s=1
117_138	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490722730475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Não lute como esse garoto!"	2019-01-25T08:06:58+0000	0		
117_139	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490780740475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Acho eu que o Brasil é muito mas muito mais á frente em tudo sexo preconceito que Portugal  se calhar são as pessoas que se expressam mal e fazem parecer o que não é só pode !"	2019-01-25T08:50:01+0000	0		
117_140	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490693915475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ele está por trás do atentado à Bolsonaro, e sabe que vai pra Cadeia. Então inventou está perseguição, mas vai ter que pagar pelo seus atos."	2019-01-25T07:49:43+0000	0		
117_141	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490412030475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Quem mandou matar Jair Bolsonaro?"	2019-01-25T05:16:56+0000	0		
117_142	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489748360475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Sempre será um ex BBB..."	2019-01-25T00:36:06+0000	2		
117_143	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489731100475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Alan Andrade  lamentável era vê-lo como um representante do povo.Já foi tarde e espero que ele uma vez na vida tenha palavra e não volte atrás!"	2019-01-25T00:29:36+0000	1		
117_144	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489841305475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Fellipe Nicomedes vivemos numa democracia, ele foi eleito pelo povo! O que não pode é em uma democracia existir ameaças de morte a um político q nem se quer era corrupto, ao contrário das milícias que estão no poder bolsonaro e sua corja de loucos!"	2019-01-25T01:15:08+0000	0		
117_145	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489722690475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Lamentável :("	2019-01-25T00:25:28+0000	1		
117_146	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489840885475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Jura que não vai voltar? Ó glória!!!!"	2019-01-25T01:14:57+0000	1		
117_147	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490727530475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Tadinho pahhh"	2019-01-25T08:10:43+0000	0		
117_148	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491235920475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Nuno Ferreira 😨"	2019-01-25T12:23:17+0000	1		
117_149	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490637060475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Lisa Lovison basta dares uma vista de olhos nos comentários 🤢"	2019-01-25T07:14:51+0000	1		
117_150	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489787460475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😁😁🤣 Tchau querida!!!!!"	2019-01-25T00:52:49+0000	1		
117_151	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489729490475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	""" mintira"""	2019-01-25T00:28:54+0000	1		
117_152	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489722420475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Tchau brigado!!!! 😅😅"	2019-01-25T00:25:17+0000	1		
117_153	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489774285475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Deve ser almas penadas."	2019-01-25T00:47:28+0000	1		
117_154	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489899190475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Baza cão cuspideiro!!😆"	2019-01-25T01:36:54+0000	1		
117_155	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491838645475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Esse senhor vai sair do seu país não por estar sendo ameaçado, mas porque ele dia 30 de Janeiro perde o fórum previlegiado, e a polícia já está no calcanhar dele pois já descobriu que foi ele o mandante que mandou o adelio esfaquear o bolsonaro. Lamentável"	2019-01-25T15:29:52+0000	1		
117_156	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490621300475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"""Desistência "" kakakakakkaka"	2019-01-25T07:00:35+0000	0		
117_157	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489763035475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	http://www.oreacionario.blog.br/2019/01/a-farsa-politica-de-jean-wyllys-nao.html?m=1	2019-01-25T00:41:44+0000	0	share	http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.oreacionario.blog.br%2F2019%2F01%2Fa-farsa-politica-de-jean-wyllys-nao.html%3Fm%3D1&h=AT0Z9YF1DDdmuD3bYHFCF-xjoVCn9b6Pb88glBNdH0qqTI74zolcVO_o9iMUJhdtfNsnFbsWE5j_NV0KPko7_ZE5z3ADtvXbo4dYMO0dau_oh2-MCcqj9oAsqFxcv9Mh&s=1
117_158	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489883005475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Não abriu o link da notícia sua inteligente ?"	2019-01-25T01:31:59+0000	0		
117_159	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489985860475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Abri e não vi as ameaças. Vc viu, inteligentão? Mostra aí"	2019-01-25T02:07:55+0000	0		
117_160	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489803580475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Cadê as ameaças? 🤔"	2019-01-25T01:00:07+0000	0		
117_161	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161490088325475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Isso aí deve ,tá com medo."	2019-01-25T02:41:16+0000	0		
117_162	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489736495475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"PROVANDO QUE JEAN ESTÁ FUGINDO DA PF POR CAUSA DO ATENTADO AO BOLSONARO. https://www.facebook.com/regina.villela.2018/videos/301996437337169/"	2019-01-25T00:32:07+0000	1		
117_163	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491513600475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ameaças? É fuga mesmo!!!"	2019-01-25T14:09:35+0000	0		
117_164	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489822345475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0		2019-01-25T01:07:34+0000	0	animated_image_share	https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Feecb842e979f2ba3be8be249a13d1eb9%2Ftenor.gif%3Fitemid%3D5210080&h=AT0sZaviR5YpUfVUNLrER1Y0dD7PSet6o9gAKqHNtByBJ-gwdOzTHkR4l5_g1fcCzHWeJPwrHENINngWiC8omiOjvIqNxQ_jBdS2bwYXbZ60uiz1Ip9OKlFu5CrmOX8d&s=1
117_165	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491717525475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	https://youtu.be/2VuowJwuW9o	2019-01-25T14:56:20+0000	0	video_share_youtube	https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2F2VuowJwuW9o&h=AT2FlovOUfFSqrDgDmkhGBnyYUt_HY-plOwjIh7HErrvFERRltrMvdctlk0surHYAqdKLkwLkBPZHj76rBF3Lddoa8cE8dKPUjr2DKSCs4vR-Pz7_x32AW3XSyOSKEdf&s=1
117_166	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489716310475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	Lol!!!	2019-01-25T00:22:23+0000	0		
117_167	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161489902210475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ele cospe nos outros 😷"	2019-01-25T01:38:00+0000	0		
117_168	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491222975475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Bolsonaro effect"	2019-01-25T12:19:15+0000	0		
117_169	469974510474_10161489696565475	c992ae2630a5223d06b076adb833689225214a4e	" Eu não quero ser mártir. Eu quero viver   afirmou Jean Wyllys em entrevista"	2019-01-25T00:15:58+0000	10161489696565475_10161491322930475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Fugindo da PF."	2019-01-25T13:00:10+0000	0		
